,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
5977,Car Driving Theory Test BC,FAMILY,,0.0,2200000.0,10.0,Paid,1.49,Everyone,Education,2012-04-09,1.0,2.1 and up
5982,Business Calendar Pro,PRODUCTIVITY,4.6,27135.0,,100000.0,Paid,4.99,Everyone,Productivity,2018-05-24,Varies with device,Varies with device
5985,Bc Vod,VIDEO_PLAYERS,,1.0,62000000.0,100.0,Free,0.0,Everyone,Video Players & Editors,2018-04-17,1.2,4.2 and up
5987,Outdoor Movies BC,EVENTS,2.9,7.0,,500.0,Free,0.0,Everyone,Events,2018-06-22,Varies with device,4.4 and up
5991,BC browser,BUSINESS,,1.0,3400000.0,100.0,Free,0.0,Everyone,Business,2018-01-17,1.1.0,4.0 and up
5992,PPCNP-BC Pocket Prep,MEDICAL,,3.0,12000000.0,50.0,Free,0.0,Everyone,Medical,2018-07-12,4.5.2,4.4 and up
5994,BackCountry Navigator TOPO GPS PRO,MAPS_AND_NAVIGATION,4.5,6230.0,,100000.0,Paid,11.99,Everyone,Maps & Navigation,2018-08-03,Varies with device,Varies with device
5998,Aura Hair Group BC,BEAUTY,,0.0,,100.0,Free,0.0,Everyone,Beauty,2018-04-23,Varies with device,4.0.3 and up
5998,Aura Hair Group BC,BEAUTY,,0.0,,100.0,Free,0.0,Everyone,Beauty,2018-04-23,Varies with device,4.0.3 and up
6004,Business Dictionary,BUSINESS,4.2,5988.0,,500000.0,Free,0.0,Everyone,Business,2016-05-16,Varies with device,Varies with device
6011,BD Simplist Through Their Eyes,FAMILY,,1.0,38000000.0,10.0,Free,0.0,Everyone,Simulation,2015-12-04,1.0,4.1 and up
6032,"Youboox - Livres, BD et magazines",BOOKS_AND_REFERENCE,3.7,4071.0,,500000.0,Free,0.0,Teen,Books & Reference,2018-04-03,Varies with device,Varies with device
6051,Photo Editor by BeFunky,PHOTOGRAPHY,4.5,192851.0,,10000000.0,Free,0.0,Everyone,Photography,2017-09-12,Varies with device,Varies with device
6067,Top Eleven 2018 - Be a Soccer Manager,SPORTS,4.4,3451011.0,,50000000.0,Free,0.0,Everyone,Sports,2018-07-26,7.4,4.1 and up
6068,Free GPS Navigation,MAPS_AND_NAVIGATION,4.2,618562.0,,50000000.0,Free,0.0,Everyone,Maps & Navigation,2018-06-04,Varies with device,Varies with device
6077,Bowmasters,GAME,4.7,1535581.0,,50000000.0,Free,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
6085,She Will Be Loved Lyrics,FAMILY,,2.0,705000.0,100.0,Free,0.0,Everyone,Entertainment,2016-03-01,1.0,2.1 and up
6109,Jigsaw Puzzles Bus Scania BF,FAMILY,,3.0,6600000.0,1000.0,Free,0.0,Teen,Puzzle,2016-11-07,1.0,4.0 and up
6110,BF 3d View Wallpapers,FAMILY,,4.0,2500000.0,1000.0,Free,0.0,Teen,Entertainment,2015-06-18,4.6,3.0 and up
6114,Bf Light,BUSINESS,,6.0,11000000.0,1000.0,Free,0.0,Everyone,Business,2017-02-09,1.0,4.1 and up
6117,CE BF,LIFESTYLE,,0.0,24000000.0,50.0,Free,0.0,Everyone,Lifestyle,2018-01-02,1.0.1,4.1 and up
6118,Freedom Christian BF,LIFESTYLE,,0.0,12000000.0,10.0,Free,0.0,Everyone,Lifestyle,2016-02-22,1.0,4.0.3 and up
6120,BeFunky Photo Editor Pro,PHOTOGRAPHY,4.5,4724.0,,50000.0,Paid,1.99,Everyone,Photography,2017-08-14,Varies with device,Varies with device
6122,BF Family user,BUSINESS,,8.0,26000000.0,100.0,Free,0.0,Everyone,Business,2018-02-01,0.0.9,4.1 and up
6138,BG Editor,PHOTOGRAPHY,,0.0,8400000.0,5.0,Free,0.0,Everyone,Photography,2018-07-23,1.2,4.1 and up
6139,BG Sports News,NEWS_AND_MAGAZINES,,41.0,5000000.0,1000.0,Free,0.0,Everyone,News & Magazines,2016-02-09,1.0.0,3.0 and up
6143,Zdravei.BG,SOCIAL,,6.0,6100000.0,1000.0,Free,0.0,Mature 17+,Social,2018-01-08,3.7.17,4.1 and up
6145,BGKontakti London BG Kontakti,SOCIAL,,4.0,8900000.0,500.0,Free,0.0,Everyone,Social,2017-03-23,1.2,3.0 and up
6147,BG TV Stations,FAMILY,,0.0,2900000.0,100.0,Free,0.0,Everyone,Entertainment,2018-02-10,1.0,4.1 and up
6149,BG TV Program,FAMILY,,1.0,2800000.0,100.0,Free,0.0,Everyone,Entertainment,2018-04-22,1.0,4.1 and up
6150,BG Cable TV,FAMILY,,5.0,2800000.0,1000.0,Free,0.0,Everyone,Entertainment,2018-02-25,1.0,4.1 and up
6151,BG Middle East,AUTO_AND_VEHICLES,,1.0,9400000.0,10.0,Free,0.0,Everyone,Auto & Vehicles,2017-12-20,1.1,4.0 and up
6152,Blender BG - Photo Blend With Background,PHOTOGRAPHY,,0.0,7800000.0,100.0,Free,0.0,Everyone,Photography,2017-09-20,1.0,4.2 and up
6153,BG MUSIC PLAYER - MUSIC PLAYER,VIDEO_PLAYERS,,0.0,8600000.0,100.0,Free,0.0,Everyone,Video Players & Editors,2018-06-26,1.0,4.1 and up
6154,Sommelier.BG,FOOD_AND_DRINK,,0.0,,10.0,Free,0.0,Teen,Food & Drink,2018-07-18,Varies with device,Varies with device
6154,Sommelier.BG,FOOD_AND_DRINK,,0.0,,10.0,Free,0.0,Teen,Food & Drink,2018-07-18,Varies with device,Varies with device
6156,Cordova BG Geolocation,MAPS_AND_NAVIGATION,3.0,4.0,,1000.0,Free,0.0,Everyone,Maps & Navigation,2018-05-25,Varies with device,Varies with device
6157,Simple Photo BG Changer,TOOLS,,1.0,5100000.0,10.0,Free,0.0,Everyone,Tools,2018-06-08,1.0,2.3 and up
6158,BGKontakti Bayern BG Kontakti,SOCIAL,,32.0,7800000.0,1000.0,Free,0.0,Everyone,Social,2016-05-25,1.6,3.0 and up
6161,bgtime.tv,VIDEO_PLAYERS,3.4,694.0,,50000.0,Free,0.0,Everyone,Video Players & Editors,2018-07-27,Varies with device,Varies with device
6162,BG Torneos,SPORTS,,7.0,2300000.0,100.0,Free,0.0,Everyone,Sports,2018-06-13,2.0.0,4.1 and up
6163,YourTube Video Views BG,VIDEO_PLAYERS,,8.0,2500000.0,500.0,Free,0.0,Everyone,Video Players & Editors,2015-11-12,1.1.1,4.0 and up
6164,BG Television,FAMILY,,3.0,2800000.0,500.0,Free,0.0,Everyone,Entertainment,2017-12-10,1.0,4.1 and up
6165,Cъновник BG,BOOKS_AND_REFERENCE,,13.0,4100000.0,1000.0,Free,0.0,Everyone,Books & Reference,2017-01-21,250,4.0 and up
6169,BG Metro - Red voznje,TRAVEL_AND_LOCAL,4.8,89.0,,1000.0,Free,0.0,Everyone,Travel & Local,2017-02-21,Varies with device,Varies with device
6170,BG Cricket,SPORTS,,6.0,24000000.0,500.0,Free,0.0,Everyone,Sports,2018-06-14,2.4.4,4.2 and up
6172,Bg Radios - Bulgarian radio stations online,FAMILY,,8.0,13000000.0,1000.0,Free,0.0,Everyone,Entertainment,2018-07-13,1.3.2,4.1 and up
6173,Micro.bg Cloud POS System,BUSINESS,,6.0,,100.0,Free,0.0,Everyone,Business,2017-07-12,Varies with device,2.0 and up
6173,Micro.bg Cloud POS System,BUSINESS,,6.0,,100.0,Free,0.0,Everyone,Business,2017-07-12,Varies with device,2.0 and up
6174,BG-FLEET,TOOLS,,0.0,1800000.0,10.0,Free,0.0,Everyone,Tools,2018-07-30,1.0,4.0.3 and up
6176,Dete.bg,NEWS_AND_MAGAZINES,,0.0,29000000.0,100.0,Free,0.0,Everyone,News & Magazines,2017-06-12,1.2,4.1 and up
6179,Es-Bg Offline Voice Translator,TRAVEL_AND_LOCAL,,1.0,87000000.0,10.0,Paid,1.49,Everyone,Travel & Local,2017-03-19,2.55,3.0 and up
6182,ePazar.bg,SHOPPING,,28.0,2100000.0,1000.0,Free,0.0,Everyone,Shopping,2017-01-07,3.0,3.0 and up
6186,Top Novini BG,NEWS_AND_MAGAZINES,,2.0,2900000.0,100.0,Free,0.0,Everyone,News & Magazines,2016-06-14,1.2,4.1 and up
6190,BG Blurry HD Wallpapers,FAMILY,,1.0,5100000.0,10.0,Free,0.0,Everyone,Entertainment,2018-03-12,1.0.0.1,4.0 and up
6192,Stolica.bg,NEWS_AND_MAGAZINES,,1.0,1300000.0,50.0,Free,0.0,Everyone,News & Magazines,2018-05-02,1.1,5.0 and up
6199,BG Burger,FOOD_AND_DRINK,,1.0,19000000.0,10.0,Free,0.0,Everyone,Food & Drink,2017-03-29,1.0,4.1 and up
6203,Backgrounds HD (Wallpapers),PERSONALIZATION,4.6,2390099.0,,100000000.0,Free,0.0,Teen,Personalization,2018-08-04,Varies with device,Varies with device
6207,Learn Bulgarian Free,FAMILY,4.7,3049.0,,50000.0,Free,0.0,Everyone,Education,2018-05-04,Varies with device,Varies with device
6208,N+ News Bulgaria,NEWS_AND_MAGAZINES,,2.0,10000000.0,50.0,Free,0.0,Everyone,News & Magazines,2017-08-02,1.0,4.0 and up
6214,Survival Run with Bear Grylls,GAME,4.2,128579.0,,5000000.0,Free,0.0,Everyone,Action,2018-05-06,Varies with device,Varies with device
6215,VIP Backgammon Free : Play Backgammon Online,GAME,4.1,389.0,,10000.0,Free,0.0,Teen,Board,2018-07-03,1.16.32,Varies with device
6217,BusyBox Pro,TOOLS,4.7,8114.0,,100000.0,Paid,2.49,Everyone,Tools,2018-06-09,Varies with device,Varies with device
6225,BH Bikes GPS Locator,SPORTS,,0.0,10000000.0,10.0,Free,0.0,Everyone,Sports,2018-07-19,1.0,5.0 and up
6229,Radio Belo Horizonte,FAMILY,,0.0,4300000.0,10.0,Free,0.0,Mature 17+,Entertainment,2018-08-03,2,4.0 and up
6230,BH Online,FINANCE,,0.0,4600000.0,10.0,Free,0.0,Everyone,Finance,2018-07-04,2.2.6,5.0 and up
6231,Belo Horizonte Map offline,TRAVEL_AND_LOCAL,,11.0,18000000.0,1000.0,Free,0.0,Everyone,Travel & Local,2018-07-12,1.73,4.3 and up
6233,BH Mission Playbook,TRAVEL_AND_LOCAL,,0.0,22000000.0,100.0,Free,0.0,Everyone,Travel & Local,2018-04-02,1.5.4,4.4 and up
6234,BH INVEST,FINANCE,,7.0,1100000.0,500.0,Free,0.0,Everyone,Finance,2016-02-05,1.3,3.2 and up
6235,Comunidad BH,FAMILY,,23.0,4800000.0,1000.0,Free,0.0,Everyone,Entertainment,2016-11-09,1.3.9,2.3 and up
6237,Discípulos em BH,SOCIAL,,24.0,5200000.0,100.0,Free,0.0,Everyone,Social,2018-02-24,1.1.4,4.1 and up
6239,BH - Fitness & Nutrition,HEALTH_AND_FITNESS,,0.0,43000000.0,1.0,Free,0.0,Everyone,Health & Fitness,2018-07-04,4.3.6,4.1 and up
6240,Lexus Tech BH Service Pro,LIFESTYLE,,0.0,904000.0,10.0,Free,0.0,Teen,Lifestyle,2016-07-26,5.0,3.0 and up
6243,B'H BURGER HEIM,LIFESTYLE,,0.0,20000000.0,10.0,Free,0.0,Everyone,Lifestyle,2016-05-26,1.0,4.0 and up
6245,ZUL - Rotativo Digital BH,AUTO_AND_VEHICLES,4.2,29.0,,10000.0,Free,0.0,Everyone,Auto & Vehicles,2018-08-01,1.6.5,4.1 and up
6246,Coomotaxi BH,BUSINESS,,94.0,8700000.0,5000.0,Free,0.0,Everyone,Business,2018-05-24,3.44.1,4.0.3 and up
6250,BH Rocking,TRAVEL_AND_LOCAL,,13.0,3200000.0,100.0,Free,0.0,Everyone,Travel & Local,2018-01-17,1.0.7,4.1 and up
6257,BH Connect,SOCIAL,,0.0,32000000.0,1.0,Free,0.0,Teen,Social,2018-03-22,1.4.4,4.0.3 and up
6258,Out of Bounds BH Demo,GAME,,3.0,14000000.0,10.0,Free,0.0,Everyone,Action,2015-11-19,1.0,2.3.3 and up
6259,EduNAV.BH,FAMILY,,3.0,3800000.0,50.0,Free,0.0,Everyone,Education,2018-02-12,1.2.0,4.3 and up
6260,BH Açaí,FOOD_AND_DRINK,,3.0,4700000.0,100.0,Free,0.0,Everyone,Food & Drink,2018-05-29,7.0 RELEASE,4.0.3 and up
6261,BH Recepti,FOOD_AND_DRINK,,3.0,9900000.0,500.0,Free,0.0,Everyone,Food & Drink,2016-08-16,1.2,4.0 and up
6269,Bitmoji – Your Personal Emoji,FAMILY,4.6,2312084.0,,100000000.0,Free,0.0,Teen,Entertainment,2018-07-25,Varies with device,4.3 and up
6274,BI-LO Rx,LIFESTYLE,3.9,77.0,,10000.0,Free,0.0,Everyone,Lifestyle,2018-03-26,Varies with device,Varies with device
6277,Bi-Tank Ads Free,GAME,,0.0,,1.0,Paid,0.99,Everyone,Arcade,2017-07-31,1.1,4.1 and up
6277,Bi-Tank Ads Free,GAME,,0.0,,1.0,Paid,0.99,Everyone,Arcade,2017-07-31,1.1,4.1 and up
6278,bi-Cube Mobile Token,TOOLS,,5.0,21000000.0,1000.0,Free,0.0,Everyone,Tools,2018-04-26,8.9.2.0.0,4.0.3 and up
6286,"Moco - Chat, Meet People",DATING,4.2,313769.0,,10000000.0,Free,0.0,Mature 17+,Dating,2018-08-04,2.6.142,4.1 and up
6288,Hot or Not - Find someone right now,DATING,4.1,305737.0,,10000000.0,Free,0.0,Mature 17+,Dating,2018-08-02,Varies with device,Varies with device
6289,happn – Local dating app,LIFESTYLE,4.3,1118201.0,,10000000.0,Free,0.0,Mature 17+,Lifestyle,2018-07-24,Varies with device,Varies with device
6290,Dictionary.com: Find Definitions for English Words,BOOKS_AND_REFERENCE,4.6,899010.0,,10000000.0,Free,0.0,Everyone,Books & Reference,2018-07-30,Varies with device,Varies with device
6291,MinT BI,PRODUCTIVITY,,0.0,2900000.0,10.0,Free,0.0,Everyone,Productivity,2018-01-13,3.1,4.2 and up
6292,BI Barcode Scanner,PRODUCTIVITY,,0.0,473000.0,10.0,Paid,0.99,Everyone,Productivity,2014-06-13,2.2,2.2 and up
6297,Zalo – Video Call,COMMUNICATION,4.2,1042170.0,,50000000.0,Free,0.0,Everyone,Communication,2018-07-27,Varies with device,Varies with device
6298,Bible KJV,BOOKS_AND_REFERENCE,4.5,42729.0,,5000000.0,Free,0.0,Everyone,Books & Reference,2014-11-26,Varies with device,Varies with device
6304,"Mint: Budget, Bills, Finance",FINANCE,4.3,129305.0,,5000000.0,Free,0.0,Everyone,Finance,2018-08-02,Varies with device,Varies with device
6318,BJ Grand Salon Mobile App,BEAUTY,,1.0,15000000.0,100.0,Free,0.0,Everyone,Beauty,2018-06-14,1.0.7,5.0 and up
6320,BJ Strategy Tester,GAME,,1.0,8800000.0,100.0,Free,0.0,Everyone,Casino,2015-05-19,1.0,2.3 and up
6322,Virtual DJ Sound Mixer,TOOLS,4.2,4010.0,8700000.0,500000.0,Free,0.0,Everyone,Tools,2017-05-10,,4.0 and up
6325,BJ-DRONE,FAMILY,,1.0,23000000.0,100.0,Free,0.0,Everyone,Entertainment,2018-03-27,1.0,4.0.3 and up
6328,BJ - Confidential,COMMUNICATION,,0.0,3200000.0,10.0,Free,0.0,Teen,Communication,2018-04-23,1.7,4.1 and up
6329,Basic Strategy Training BJ 21,GAME,,0.0,23000000.0,500.0,Free,0.0,Teen,Casino,2016-03-07,1.1,2.3 and up
6333,Alumni BJ,SOCIAL,,2.0,5400000.0,100.0,Free,0.0,Everyone,Social,2017-11-08,1.0,4.1 and up
6334,"뽕티비 - 개인방송, 인터넷방송, BJ방송",VIDEO_PLAYERS,,414.0,59000000.0,100000.0,Free,0.0,Mature 17+,Video Players & Editors,2018-07-18,4.0.7,4.0.3 and up
6335,BJ card game blackjack,GAME,,3.0,21000000.0,500.0,Free,0.0,Teen,Card,2016-12-02,1.0,2.3 and up
6336,BMH-BJ Congregation,LIFESTYLE,,0.0,5100000.0,10.0,Free,0.0,Everyone,Lifestyle,2018-06-29,1.22,4.0.3 and up
6337,BJ's Community SoundBoard,FAMILY,,0.0,,5.0,Free,0.0,Teen,Entertainment,2018-02-11,Varies with device,Varies with device
6337,BJ's Community SoundBoard,FAMILY,,0.0,,5.0,Free,0.0,Teen,Entertainment,2018-02-11,Varies with device,Varies with device
6339,BJ TIKET,BUSINESS,,3.0,3400000.0,10.0,Free,0.0,Everyone,Business,2018-02-09,8.0,4.0.3 and up
6343,Blackjack,GAME,4.3,52199.0,,1000000.0,Free,0.0,Teen,Casino,2017-05-18,1.2.4.69,2.3 and up
6345,BJ Adams,BUSINESS,,1.0,26000000.0,5.0,Free,0.0,Everyone,Business,2016-11-16,2.0.0,4.0.3 and up
6357,BK Chat,COMMUNICATION,,6.0,31000000.0,1000.0,Free,0.0,Teen,Communication,2018-07-30,2.1,4.1 and up
6360,BK Manager,NEWS_AND_MAGAZINES,,19.0,17000000.0,5000.0,Free,0.0,Everyone,News & Magazines,2017-12-19,1.0.2,4.4 and up
6365,bk Group Mobile,BUSINESS,,1.0,30000000.0,50.0,Free,0.0,Everyone,Business,2018-02-26,2.0,4.4W and up
6366,SLANGY-Perfect BK World Theme,PERSONALIZATION,,1.0,14000000.0,50.0,Paid,4.85,Everyone,Personalization,2013-09-11,1.0,2.2 and up
6367,BK Formula Calculator 2,TOOLS,,4.0,12000000.0,100.0,Free,0.0,Everyone,Tools,2016-08-07,0.0.1,4.2 and up
6373,VK,SOCIAL,3.8,5793284.0,,100000000.0,Free,0.0,Mature 17+,Social,2018-08-03,Varies with device,Varies with device
6377,SKIN BK,PRODUCTIVITY,,0.0,33000000.0,10.0,Free,0.0,Everyone,Productivity,2018-06-25,1.1.2,4.4W and up
6389,Bk Bee Sales Manager,BUSINESS,,0.0,2100000.0,5.0,Paid,0.99,Everyone,Business,2017-12-16,1.0,4.1 and up
6393,Capital Bk Mobile Business Dep,FINANCE,,1.0,4100000.0,100.0,Free,0.0,Everyone,Finance,2016-02-03,1.4.8,4.1 and up
6394,BK Travel Solutions,EVENTS,,1.0,11000000.0,100.0,Free,0.0,Everyone,Events,2018-06-14,1.3.0,4.1 and up
6399,Of the wall Arapaho bk,COMMUNICATION,,0.0,12000000.0,5.0,Free,0.0,Everyone,Communication,2017-08-18,1.0,4.1 and up
6424,Manga Books,COMICS,3.8,7326.0,,500000.0,Free,0.0,Adults only 18+,Comics,2018-08-03,Varies with device,Varies with device
6425,BL 1-Click Camera,PHOTOGRAPHY,,4.0,1400000.0,100.0,Paid,3.99,Everyone,Photography,2016-08-18,2.0.160818,2.3 and up
6428,BL File Explorer,TOOLS,,1.0,421000.0,50.0,Paid,1.99,Everyone,Tools,2014-07-18,1.5.140718,1.5 and up
6430,BL Carrier,BUSINESS,,0.0,11000000.0,10.0,Free,0.0,Everyone,Business,2018-07-27,5.0,4.0.3 and up
6433,BL Portfolio,PHOTOGRAPHY,,4.0,16000000.0,100.0,Free,0.0,Everyone,Photography,2017-06-13,1.2,4.1 and up
6434,Skywatch BL,WEATHER,,15.0,10000000.0,1000.0,Free,0.0,Everyone,Weather,2017-02-20,1.1.6,4.4 and up
6435,B-L Animal Hospital,MEDICAL,,1.0,28000000.0,100.0,Free,0.0,Everyone,Medical,2017-06-08,300000.0.84,4.0.3 and up
6436,BL Banking DES,FINANCE,,3.0,5500000.0,100.0,Free,0.0,Everyone,Finance,2018-07-18,2.3,4.0 and up
6437,BL ONLINE PERSONAL TRAINING,HEALTH_AND_FITNESS,,0.0,41000000.0,5.0,Free,0.0,Everyone,Health & Fitness,2017-08-29,BL ONLINE PERSONAL TRAINING 7.9.0,4.1 and up
6443,AC-BL,COMMUNICATION,,0.0,4300000.0,50.0,Free,0.0,Everyone,Communication,2018-04-20,1.7,2.1 and up
6444,BL-ED: From BLUE to RED,GAME,,3.0,2900000.0,10.0,Free,0.0,Everyone,Arcade,2016-04-24,1.6.5,4.4W and up
6445,B L Enterprises,FINANCE,,2.0,6900000.0,10.0,Free,0.0,Everyone,Finance,2018-05-11,1.8,4.0.3 and up
6449,BBM - Free Calls & Messages,COMMUNICATION,4.3,12843436.0,,100000000.0,Free,0.0,Everyone,Communication,2018-08-02,Varies with device,4.0.3 and up
6450,BeyondMenu Food Delivery,FOOD_AND_DRINK,4.7,51543.0,,1000000.0,Free,0.0,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device
6456,Bm,FAMILY,,1.0,1700000.0,100.0,Free,0.0,Everyone,Puzzle,2016-09-21,1.0,4.0.3 and up
6460,Myjob@BM,SOCIAL,,1.0,,100.0,Free,0.0,Teen,Social,2018-06-13,1.16.21,4.1 and up
6460,Myjob@BM,SOCIAL,,1.0,,100.0,Free,0.0,Teen,Social,2018-06-13,1.16.21,4.1 and up
6464,MOD Black for BM,BOOKS_AND_REFERENCE,,2.0,7800000.0,100.0,Free,0.0,Everyone,Books & Reference,2017-07-31,1.0,4.0 and up
6466,BM Box,BOOKS_AND_REFERENCE,4.3,28.0,,1000.0,Free,0.0,Everyone,Books & Reference,2016-10-20,Varies with device,Varies with device
6469,TuenMun BM,TOOLS,,6.0,47000000.0,1000.0,Free,0.0,Everyone,Tools,2017-05-17,1.2,4.0.3 and up
6470,bm-Events,SOCIAL,,0.0,8100000.0,10.0,Free,0.0,Teen,Social,2016-11-01,1.1.1,4.4 and up
6473,BM CRM,SHOPPING,,0.0,10000000.0,5.0,Free,0.0,Everyone,Shopping,2017-10-31,1.0,4.1 and up
6475,iFORA BM,MEDICAL,,3.0,10000000.0,100.0,Free,0.0,Everyone,Medical,2018-04-09,1.0.8,4.3 and up
6478,postit.bm,SHOPPING,,1.0,16000000.0,500.0,Free,0.0,Everyone,Shopping,2018-03-14,2.53,4.1 and up
6479,orderin.bm,FOOD_AND_DRINK,,0.0,,1.0,Free,0.0,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device
6479,orderin.bm,FOOD_AND_DRINK,,0.0,,1.0,Free,0.0,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device
6480,BM Assets,FINANCE,,6.0,9900000.0,500.0,Free,0.0,Everyone,Finance,2016-10-25,1.1,2.3.3 and up
6481,BM Interventi,PRODUCTIVITY,,2.0,22000000.0,10.0,Free,0.0,Everyone,Productivity,2018-05-04,1.4.0,4.3 and up
6482,BM Tahmin: Ücretsiz İddaa Tahminleri,SPORTS,,7.0,1900000.0,500.0,Free,0.0,Everyone,Sports,2017-12-11,1.3,4.0.3 and up
6483,RIV-BM FPV,FAMILY,,0.0,26000000.0,10.0,Free,0.0,Everyone,Entertainment,2017-08-12,1.0.1,2.2 and up
6485,BBMoji - Your personalized BBM Stickers,COMMUNICATION,4.3,8827.0,,1000000.0,Free,0.0,Everyone,Communication,2018-05-22,1.0.2,4.0.3 and up
6486,Dormi - Baby Monitor,PARENTING,4.3,11760.0,,1000000.0,Free,0.0,Everyone,Parenting,2018-06-22,Varies with device,Varies with device
6487,På sporet ABC (BM),FAMILY,,2.0,28000000.0,1000.0,Free,0.0,Everyone,Educational,2016-12-21,v1.2,4.0 and up
6488,BAMMS for BM 1Park,PRODUCTIVITY,,7.0,10000000.0,50.0,Free,0.0,Everyone,Productivity,2018-07-19,1.3.2,4.1 and up
6492,Anime Mod for BM,BOOKS_AND_REFERENCE,,0.0,8000000.0,100.0,Free,0.0,Everyone,Books & Reference,2017-07-28,1.0,4.0 and up
6497,NOOK: Read eBooks & Magazines,BOOKS_AND_REFERENCE,4.5,155466.0,,10000000.0,Free,0.0,Teen,Books & Reference,2018-04-25,Varies with device,Varies with device
6499,Radio BN,FAMILY,,53.0,4200000.0,5000.0,Free,0.0,Everyone,Entertainment,2018-01-12,1.0.3,4.4 and up
6502,BN PERKS™,LIFESTYLE,,0.0,15000000.0,100.0,Free,0.0,Everyone,Lifestyle,2018-06-02,2.13,4.0.3 and up
6508,Sam.BN Pro,TOOLS,,11.0,2000000.0,10.0,Paid,0.99,Everyone,Tools,2015-03-27,1.0.0,4.0.3 and up
6509,NOOK App for NOOK Devices,BOOKS_AND_REFERENCE,4.7,19090.0,,500000.0,Free,0.0,Everyone,Books & Reference,2018-04-25,Varies with device,Varies with device
6518,2017 BN SM Sales Conference,BUSINESS,,2.0,10000000.0,100.0,Free,0.0,Teen,Business,2017-09-28,v2.7.11.6,4.1 and up
6519,BN Inscript Improved Input keyboard,PRODUCTIVITY,,0.0,6200000.0,10.0,Free,0.0,Everyone,Productivity,2017-12-07,1.0,2.3 and up
6527,BN Pro Battery Level-White,LIBRARIES_AND_DEMO,,21.0,200000.0,5000.0,Free,0.0,Everyone,Libraries & Demo,2017-02-05,2.3.2,1.6 and up
6528,BN MALLORCA Radio,COMMUNICATION,,23.0,13000000.0,1000.0,Free,0.0,Everyone,Communication,2017-11-29,2.0.14.4,2.3 and up
6530,BN Habitat - Property Experts - Buy | Sell | Rent,BUSINESS,,0.0,8900000.0,50.0,Free,0.0,Everyone,Business,2017-10-04,1.8,4.1 and up
6532,Yuzu eReader,FAMILY,1.9,250.0,,50000.0,Free,0.0,Everyone,Education,2018-07-18,Varies with device,Varies with device
6542,Sam.BN,TOOLS,,83.0,2000000.0,1000.0,Free,0.0,Everyone,Tools,2015-03-27,1.0.0,4.0.3 and up
6544,BN DB1 App,PRODUCTIVITY,,2.0,34000000.0,50.0,Free,0.0,Everyone,Productivity,2017-12-04,1.2,4.0.3 and up
6545,BN Inscript Improved Keyboard,PRODUCTIVITY,,0.0,7500000.0,10.0,Free,0.0,Everyone,Productivity,2017-11-06,1.0,2.3 and up
6546,Badoo - Free Chat & Dating App,SOCIAL,4.3,3781467.0,,100000000.0,Free,0.0,Mature 17+,Social,2018-08-02,Varies with device,Varies with device
6555,Sic Bo,GAME,,1.0,11000000.0,100.0,Paid,1.99,Teen,Card,2013-08-27,1.0.0,2.2 and up
6559,Dr.Dice - Sic bo analyzer,FAMILY,,2.0,8500000.0,10.0,Paid,46.99,Everyone,Entertainment,2016-11-05,1.0,4.0.3 and up
6560,Bo's Matching Game,FAMILY,,3.0,19000000.0,1000.0,Paid,0.99,Everyone,Education;Brain Games,2017-12-28,1.4,4.0.3 and up
6567,Socle Commun BO du 23-04-2015,LIBRARIES_AND_DEMO,,4.0,4700000.0,100.0,Paid,0.99,Everyone,Libraries & Demo,2016-08-08,0.0.1,4.1 and up
6569,Bee.Bo,LIFESTYLE,,11.0,23000000.0,1000.0,Free,0.0,Everyone,Lifestyle,2017-04-13,1.2.9,4.1 and up
6578,Township,FAMILY,4.6,4451317.0,,50000000.0,Free,0.0,Everyone,Casual,2018-07-19,5.9.0,4.0.3 and up
6596,Monitor My BP,HEALTH_AND_FITNESS,,0.0,4600000.0,50.0,Paid,5.99,Everyone,Health & Fitness,2016-11-26,2.0.1,4.0 and up
6598,Free Blood Pressure,MEDICAL,,7.0,5700000.0,5000.0,Free,0.0,Everyone,Medical,2016-10-13,3.0.0,4.0.3 and up
6606,BP Service,BUSINESS,,0.0,26000000.0,100.0,Free,0.0,Everyone,Business,2018-01-17,Rocksteady 1.3,4.1 and up
6608,Blood Pressure Log - bpresso.com,MEDICAL,4.2,5661.0,,500000.0,Free,0.0,Everyone,Medical,2017-04-19,Varies with device,Varies with device
6613,Compas BP Store,SHOPPING,,0.0,2500000.0,10.0,Free,0.0,Everyone,Shopping,2017-12-21,1.0.3,4.4 and up
6618,bpresso PRO,MEDICAL,4.4,515.0,,1000.0,Paid,5.49,Everyone,Medical,2017-04-19,Varies with device,Varies with device
6623,BP Assist,TOOLS,,0.0,9400000.0,100.0,Free,0.0,Everyone,Tools,2018-07-03,4.4.14.4487,4.0.3 and up
6624,BP Fitness Lead Scanner,EVENTS,,0.0,6700000.0,1.0,Paid,109.99,Everyone,Events,2017-08-23,0.0.1,4.1 and up
6627,BQ Camera,PHOTOGRAPHY,3.6,2526.0,,1000000.0,Free,0.0,Everyone,Photography,2018-07-02,Varies with device,Varies with device
